,lon,lat,nltk_sentiment,count,total,%neg
779,103.870679309,1.30364174742,Positive,1781,3516,50.65415244596132
780,103.870679309,1.31364174742,Negative,136,1031,13.191076624636274
781,103.870679309,1.31364174742,Neutral,610,1031,59.16585838991271
782,103.870679309,1.31364174742,Positive,285,1031,27.643064985451016
783,103.870679309,1.32364174742,Negative,76,775,9.806451612903226
784,103.870679309,1.32364174742,Neutral,411,775,53.03225806451613
785,103.870679309,1.32364174742,Positive,288,775,37.16129032258065
786,103.870679309,1.33364174742,Negative,36,598,6.020066889632108
787,103.870679309,1.33364174742,Neutral,239,598,39.96655518394649
788,103.870679309,1.33364174742,Positive,323,598,54.0133779264214
789,103.870679309,1.34364174742,Negative,14,241,5.809128630705394
790,103.870679309,1.34364174742,Neutral,137,241,56.84647302904564
791,103.870679309,1.34364174742,Positive,90,241,37.344398340248965
792,103.870679309,1.35364174742,Negative,843,4032,20.90773809523809
793,103.870679309,1.35364174742,Neutral,2072,4032,51.388888888888886
794,103.870679309,1.35364174742,Positive,1117,4032,27.703373015873016
795,103.870679309,1.36364174742,Negative,36,400,9.0
796,103.870679309,1.36364174742,Neutral,207,400,51.74999999999999
797,103.870679309,1.36364174742,Positive,157,400,39.25
798,103.870679309,1.37364174742,Negative,22,283,7.773851590106007
799,103.870679309,1.37364174742,Neutral,175,283,61.83745583038869
800,103.870679309,1.37364174742,Positive,86,283,30.3886925795053
801,103.870679309,1.39364174742,Negative,14,184,7.608695652173914
802,103.870679309,1.39364174742,Neutral,96,184,52.17391304347826
803,103.870679309,1.39364174742,Positive,74,184,40.21739130434783
804,103.870679309,1.40364174742,Negative,12,150,8.0
805,103.870679309,1.40364174742,Neutral,76,150,50.66666666666667
806,103.870679309,1.40364174742,Positive,62,150,41.333333333333336
807,103.870679309,1.41364174742,Negative,11,190,5.789473684210527
808,103.870679309,1.41364174742,Neutral,93,190,48.94736842105264
809,103.870679309,1.41364174742,Positive,86,190,45.26315789473684
810,103.880679309,1.29364174742,Negative,4,93,4.301075268817205
811,103.880679309,1.29364174742,Neutral,58,93,62.36559139784946
812,103.880679309,1.29364174742,Positive,31,93,33.33333333333333
813,103.880679309,1.30364174742,Negative,78,847,9.20897284533648
814,103.880679309,1.30364174742,Neutral,414,847,48.87839433293979
815,103.880679309,1.30364174742,Positive,355,847,41.91263282172373
816,103.880679309,1.31364174742,Negative,1227,3116,39.37740693196405
817,103.880679309,1.31364174742,Neutral,952,3116,30.551989730423617
818,103.880679309,1.31364174742,Positive,937,3116,30.07060333761232
819,103.880679309,1.32364174742,Negative,27,376,7.180851063829788
820,103.880679309,1.32364174742,Neutral,207,376,55.053191489361694
821,103.880679309,1.32364174742,Positive,142,376,37.765957446808514
822,103.880679309,1.33364174742,Negative,29,309,9.385113268608414
823,103.880679309,1.33364174742,Neutral,164,309,53.07443365695793
824,103.880679309,1.33364174742,Positive,116,309,37.54045307443366
825,103.880679309,1.34364174742,Negative,15,418,3.588516746411483
826,103.880679309,1.34364174742,Neutral,198,418,47.368421052631575
827,103.880679309,1.34364174742,Positive,205,418,49.04306220095694
828,103.880679309,1.35364174742,Negative,24,555,4.324324324324325
829,103.880679309,1.35364174742,Neutral,363,555,65.4054054054054
830,103.880679309,1.35364174742,Positive,168,555,30.270270270270277
831,103.880679309,1.36364174742,Negative,29,318,9.119496855345911
832,103.880679309,1.36364174742,Neutral,201,318,63.20754716981132
833,103.880679309,1.36364174742,Positive,88,318,27.67295597484277
834,103.880679309,1.37364174742,Negative,76,832,9.134615384615383
835,103.880679309,1.37364174742,Neutral,378,832,45.43269230769231
836,103.880679309,1.37364174742,Positive,378,832,45.43269230769231
837,103.880679309,1.38364174742,Negative,23,293,7.849829351535837
838,103.880679309,1.38364174742,Neutral,164,293,55.972696245733786
839,103.880679309,1.38364174742,Positive,106,293,36.177474402730375
840,103.880679309,1.39364174742,Negative,29,499,5.811623246492986
841,103.880679309,1.39364174742,Neutral,313,499,62.725450901803605
842,103.880679309,1.39364174742,Positive,157,499,31.462925851703403
843,103.890679309,1.28364174742,Negative,29,175,16.57142857142857
844,103.890679309,1.28364174742,Neutral,68,175,38.85714285714285
845,103.890679309,1.28364174742,Positive,78,175,44.57142857142857
846,103.890679309,1.29364174742,Negative,11,99,11.11111111111111
847,103.890679309,1.29364174742,Neutral,51,99,51.51515151515152
848,103.890679309,1.29364174742,Positive,37,99,37.37373737373738
849,103.890679309,1.30364174742,Negative,44,501,8.78243512974052
850,103.890679309,1.30364174742,Neutral,333,501,66.46706586826348
851,103.890679309,1.30364174742,Positive,124,501,24.75049900199601
852,103.890679309,1.31364174742,Negative,145,1898,7.639620653319283
853,103.890679309,1.31364174742,Neutral,991,1898,52.212855637513165
854,103.890679309,1.31364174742,Positive,762,1898,40.14752370916754
855,103.890679309,1.32364174742,Negative,199,1566,12.707535121328226
856,103.890679309,1.32364174742,Neutral,859,1566,54.85312899106003
857,103.890679309,1.32364174742,Positive,508,1566,32.43933588761175
858,103.890679309,1.33364174742,Negative,82,837,9.79689366786141
859,103.890679309,1.33364174742,Neutral,402,837,48.028673835125446
860,103.890679309,1.33364174742,Positive,353,837,42.17443249701314
861,103.890679309,1.34364174742,Negative,1,28,3.571428571428571
862,103.890679309,1.34364174742,Neutral,11,28,39.285714285714285
863,103.890679309,1.34364174742,Positive,16,28,57.14285714285714
864,103.890679309,1.35364174742,Negative,26,480,5.416666666666667
865,103.890679309,1.35364174742,Neutral,231,480,48.125
866,103.890679309,1.35364174742,Positive,223,480,46.458333333333336
867,103.890679309,1.36364174742,Negative,69,435,15.862068965517242
868,103.890679309,1.36364174742,Neutral,244,435,56.09195402298851
869,103.890679309,1.36364174742,Positive,122,435,28.04597701149425
870,103.890679309,1.37364174742,Negative,87,991,8.779011099899092
871,103.890679309,1.37364174742,Neutral,580,991,58.52674066599395
872,103.890679309,1.37364174742,Positive,324,991,32.694248234106965
873,103.890679309,1.38364174742,Negative,25,421,5.938242280285035
874,103.890679309,1.38364174742,Neutral,288,421,68.40855106888361
875,103.890679309,1.38364174742,Positive,108,421,25.65320665083136
876,103.890679309,1.39364174742,Negative,58,648,8.950617283950617
877,103.890679309,1.39364174742,Neutral,348,648,53.70370370370371
878,103.890679309,1.39364174742,Positive,242,648,37.34567901234568
879,103.890679309,1.40364174742,Negative,8,85,9.411764705882351
880,103.890679309,1.40364174742,Neutral,53,85,62.35294117647059
881,103.890679309,1.40364174742,Positive,24,85,28.235294117647054
882,103.900679309,1.29364174742,Negative,10,161,6.211180124223603
883,103.900679309,1.29364174742,Neutral,69,161,42.85714285714285
884,103.900679309,1.29364174742,Positive,82,161,50.931677018633536
885,103.900679309,1.30364174742,Negative,122,1370,8.905109489051096
886,103.900679309,1.30364174742,Neutral,608,1370,44.37956204379562
887,103.900679309,1.30364174742,Positive,640,1370,46.71532846715328
888,103.900679309,1.31364174742,Negative,197,2681,7.348004475941813
889,103.900679309,1.31364174742,Neutral,1384,2681,51.62252890712421
890,103.900679309,1.31364174742,Positive,1100,2681,41.02946661693398
891,103.900679309,1.32364174742,Negative,47,469,10.021321961620467
892,103.900679309,1.32364174742,Neutral,221,469,47.12153518123667
893,103.900679309,1.32364174742,Positive,201,469,42.85714285714285
894,103.900679309,1.33364174742,Negative,25,432,5.787037037037037
895,103.900679309,1.33364174742,Neutral,247,432,57.17592592592593
896,103.900679309,1.33364174742,Positive,160,432,37.03703703703704
897,103.900679309,1.34364174742,Negative,42,227,18.50220264317181
898,103.900679309,1.34364174742,Neutral,62,227,27.31277533039648
899,103.900679309,1.34364174742,Positive,123,227,54.18502202643172
900,103.900679309,1.36364174742,Negative,8,60,13.333333333333334
901,103.900679309,1.36364174742,Neutral,28,60,46.66666666666666
902,103.900679309,1.36364174742,Positive,24,60,40.0
903,103.900679309,1.37364174742,Negative,30,632,4.746835443037975
904,103.900679309,1.37364174742,Neutral,447,632,70.72784810126582
905,103.900679309,1.37364174742,Positive,155,632,24.525316455696203
906,103.900679309,1.38364174742,Negative,174,956,18.200836820083683
907,103.900679309,1.38364174742,Neutral,325,956,33.99581589958159
908,103.900679309,1.38364174742,Positive,457,956,47.80334728033473
909,103.900679309,1.39364174742,Negative,62,662,9.365558912386708
910,103.900679309,1.39364174742,Neutral,397,662,59.969788519637454
911,103.900679309,1.39364174742,Positive,203,662,30.664652567975832
912,103.900679309,1.40364174742,Negative,83,1151,7.211120764552563
913,103.900679309,1.40364174742,Neutral,701,1151,60.90356211989574
914,103.900679309,1.40364174742,Positive,367,1151,31.885317115551693
915,103.900679309,1.41364174742,Negative,26,244,10.655737704918032
916,103.900679309,1.41364174742,Neutral,122,244,50.0
917,103.900679309,1.41364174742,Positive,96,244,39.34426229508197
918,103.910679309,1.29364174742,Negative,9,36,25.0
919,103.910679309,1.29364174742,Neutral,18,36,50.0
920,103.910679309,1.29364174742,Positive,9,36,25.0
921,103.910679309,1.30364174742,Negative,98,956,10.251046025104603
922,103.910679309,1.30364174742,Neutral,476,956,49.7907949790795
923,103.910679309,1.30364174742,Positive,382,956,39.9581589958159
924,103.910679309,1.31364174742,Negative,435,2116,20.55765595463138
925,103.910679309,1.31364174742,Neutral,870,2116,41.11531190926276
926,103.910679309,1.31364174742,Positive,811,2116,38.327032136105856
927,103.910679309,1.32364174742,Negative,47,524,8.969465648854962
928,103.910679309,1.32364174742,Neutral,327,524,62.40458015267175
929,103.910679309,1.32364174742,Positive,150,524,28.62595419847328
930,103.910679309,1.33364174742,Negative,78,653,11.944869831546708
931,103.910679309,1.33364174742,Neutral,296,653,45.3292496171516
932,103.910679309,1.33364174742,Positive,279,653,42.725880551301685
933,103.910679309,1.34364174742,Negative,14,300,4.666666666666667
934,103.910679309,1.34364174742,Neutral,162,300,54.0
935,103.910679309,1.34364174742,Positive,124,300,41.333333333333336
936,103.910679309,1.36364174742,Negative,11,69,15.942028985507244
937,103.910679309,1.36364174742,Neutral,26,69,37.68115942028986
938,103.910679309,1.36364174742,Positive,32,69,46.3768115942029
939,103.910679309,1.38364174742,Negative,8,22,36.36363636363637
940,103.910679309,1.38364174742,Neutral,8,22,36.36363636363637
941,103.910679309,1.38364174742,Positive,6,22,27.27272727272727
942,103.910679309,1.39364174742,Negative,45,703,6.401137980085349
943,103.910679309,1.39364174742,Neutral,506,703,71.97724039829303
944,103.910679309,1.39364174742,Positive,152,703,21.62162162162162
945,103.910679309,1.40364174742,Negative,50,674,7.418397626112759
946,103.910679309,1.40364174742,Neutral,435,674,64.54005934718101
947,103.910679309,1.40364174742,Positive,189,674,28.041543026706236
948,103.910679309,1.41364174742,Negative,95,830,11.44578313253012
949,103.910679309,1.41364174742,Neutral,318,830,38.31325301204819
950,103.910679309,1.41364174742,Positive,417,830,50.24096385542168
951,103.910679309,1.42364174742,Negative,20,168,11.904761904761903
952,103.910679309,1.42364174742,Neutral,69,168,41.07142857142857
953,103.910679309,1.42364174742,Positive,79,168,47.023809523809526
954,103.920679309,1.30364174742,Negative,25,341,7.331378299120235
955,103.920679309,1.30364174742,Neutral,188,341,55.13196480938416
956,103.920679309,1.30364174742,Positive,128,341,37.5366568914956
957,103.920679309,1.31364174742,Negative,25,329,7.598784194528875
958,103.920679309,1.31364174742,Neutral,176,329,53.49544072948328
959,103.920679309,1.31364174742,Positive,128,329,38.90577507598784
960,103.920679309,1.32364174742,Negative,19,273,6.95970695970696
961,103.920679309,1.32364174742,Neutral,159,273,58.24175824175825
962,103.920679309,1.32364174742,Positive,95,273,34.7985347985348
963,103.920679309,1.33364174742,Negative,45,659,6.828528072837632
964,103.920679309,1.33364174742,Neutral,347,659,52.65553869499241
965,103.920679309,1.33364174742,Positive,267,659,40.51593323216996
966,103.920679309,1.34364174742,Negative,21,205,10.24390243902439
967,103.920679309,1.34364174742,Neutral,72,205,35.12195121951219
968,103.920679309,1.34364174742,Positive,112,205,54.63414634146342
969,103.920679309,1.35364174742,Negative,5,75,6.666666666666667
970,103.920679309,1.35364174742,Neutral,28,75,37.333333333333336
971,103.920679309,1.35364174742,Positive,42,75,56.00000000000001
972,103.920679309,1.39364174742,Negative,14,209,6.698564593301436
973,103.920679309,1.39364174742,Neutral,104,209,49.76076555023924
974,103.920679309,1.39364174742,Positive,91,209,43.54066985645933
975,103.920679309,1.40364174742,Negative,6,149,4.026845637583892
976,103.920679309,1.40364174742,Neutral,101,149,67.78523489932886
977,103.920679309,1.40364174742,Positive,42,149,28.187919463087248
978,103.920679309,1.41364174742,Negative,1,37,2.702702702702702
979,103.920679309,1.41364174742,Neutral,22,37,59.45945945945946
980,103.920679309,1.41364174742,Positive,14,37,37.83783783783784
981,103.930679309,1.30364174742,Negative,34,452,7.52212389380531
982,103.930679309,1.30364174742,Neutral,232,452,51.32743362831859
983,103.930679309,1.30364174742,Positive,186,452,41.150442477876105
984,103.930679309,1.31364174742,Negative,36,535,6.728971962616822
985,103.930679309,1.31364174742,Neutral,363,535,67.85046728971963
986,103.930679309,1.31364174742,Positive,136,535,25.42056074766355
987,103.930679309,1.32364174742,Negative,183,1724,10.614849187935036
988,103.930679309,1.32364174742,Neutral,906,1724,52.55220417633411
989,103.930679309,1.32364174742,Positive,635,1724,36.832946635730856
990,103.930679309,1.33364174742,Negative,39,406,9.60591133004926
991,103.930679309,1.33364174742,Neutral,273,406,67.24137931034483
992,103.930679309,1.33364174742,Positive,94,406,23.15270935960591
993,103.930679309,1.34364174742,Negative,40,341,11.730205278592376
994,103.930679309,1.34364174742,Neutral,137,341,40.17595307917888
995,103.930679309,1.34364174742,Positive,164,341,48.09384164222874
996,103.930679309,1.35364174742,Negative,30,427,7.02576112412178
997,103.930679309,1.35364174742,Neutral,238,427,55.73770491803278
998,103.930679309,1.35364174742,Positive,159,427,37.23653395784544
999,103.930679309,1.36364174742,Negative,6,95,6.315789473684211
1000,103.930679309,1.36364174742,Neutral,38,95,40.0
1001,103.930679309,1.36364174742,Positive,51,95,53.68421052631579
1002,103.930679309,1.37364174742,Negative,40,294,13.60544217687075
1003,103.930679309,1.37364174742,Neutral,143,294,48.63945578231292
1004,103.930679309,1.37364174742,Positive,111,294,37.755102040816325
1005,103.930679309,1.38364174742,Negative,2,31,6.451612903225806
1006,103.930679309,1.38364174742,Neutral,22,31,70.96774193548387
1007,103.930679309,1.38364174742,Positive,7,31,22.58064516129032
1008,103.940679309,1.30364174742,Negative,11,98,11.224489795918368
1009,103.940679309,1.30364174742,Neutral,67,98,68.36734693877551
1010,103.940679309,1.30364174742,Positive,20,98,20.40816326530612
1011,103.940679309,1.31364174742,Negative,18,305,5.901639344262295
1012,103.940679309,1.31364174742,Neutral,169,305,55.40983606557377
1013,103.940679309,1.31364174742,Positive,118,305,38.68852459016394
1014,103.940679309,1.32364174742,Negative,55,492,11.178861788617883
1015,103.940679309,1.32364174742,Neutral,271,492,55.08130081300813
1016,103.940679309,1.32364174742,Positive,166,492,33.739837398373986
1017,103.940679309,1.33364174742,Negative,35,362,9.668508287292818
1018,103.940679309,1.33364174742,Neutral,218,362,60.22099447513812
1019,103.940679309,1.33364174742,Positive,109,362,30.11049723756906
1020,103.940679309,1.34364174742,Negative,29,397,7.304785894206549
1021,103.940679309,1.34364174742,Neutral,208,397,52.39294710327456
1022,103.940679309,1.34364174742,Positive,160,397,40.302267002518896
1023,103.940679309,1.35364174742,Negative,143,1663,8.598917618761275
1024,103.940679309,1.35364174742,Neutral,820,1663,49.30847865303668
1025,103.940679309,1.35364174742,Positive,700,1663,42.09260372820204
1026,103.940679309,1.36364174742,Negative,12,155,7.741935483870968
1027,103.940679309,1.36364174742,Neutral,69,155,44.516129032258064
1028,103.940679309,1.36364174742,Positive,74,155,47.74193548387097
1029,103.940679309,1.37364174742,Negative,44,515,8.54368932038835
1030,103.940679309,1.37364174742,Neutral,235,515,45.63106796116505
1031,103.940679309,1.37364174742,Positive,236,515,45.8252427184466
1032,103.940679309,1.38364174742,Negative,20,336,5.952380952380952
1033,103.940679309,1.38364174742,Neutral,121,336,36.01190476190476
1034,103.940679309,1.38364174742,Positive,195,336,58.03571428571429
1035,103.950679309,1.31364174742,Negative,4,67,5.970149253731343
1036,103.950679309,1.31364174742,Neutral,45,67,67.16417910447761
1037,103.950679309,1.31364174742,Positive,18,67,26.86567164179105
1038,103.950679309,1.32364174742,Negative,40,543,7.366482504604052
1039,103.950679309,1.32364174742,Neutral,310,543,57.0902394106814
1040,103.950679309,1.32364174742,Positive,193,543,35.543278084714544
1041,103.950679309,1.33364174742,Negative,64,468,13.675213675213676
1042,103.950679309,1.33364174742,Neutral,261,468,55.76923076923077
1043,103.950679309,1.33364174742,Positive,143,468,30.55555555555556
1044,103.950679309,1.34364174742,Negative,98,836,11.722488038277511
1045,103.950679309,1.34364174742,Neutral,409,836,48.92344497607656
1046,103.950679309,1.34364174742,Positive,329,836,39.354066985645936
1047,103.950679309,1.35364174742,Negative,105,868,12.096774193548388
1048,103.950679309,1.35364174742,Neutral,436,868,50.23041474654379
1049,103.950679309,1.35364174742,Positive,327,868,37.67281105990784
1050,103.950679309,1.36364174742,Negative,24,276,8.695652173913043
1051,103.950679309,1.36364174742,Neutral,164,276,59.42028985507246
1052,103.950679309,1.36364174742,Positive,88,276,31.88405797101449
1053,103.950679309,1.37364174742,Negative,145,1791,8.096035734226689
1054,103.950679309,1.37364174742,Neutral,825,1791,46.06365159128978
1055,103.950679309,1.37364174742,Positive,821,1791,45.84031267448353
1056,103.950679309,1.38364174742,Negative,20,272,7.352941176470589
1057,103.950679309,1.38364174742,Neutral,137,272,50.36764705882353
1058,103.950679309,1.38364174742,Positive,115,272,42.27941176470589
1059,103.960679309,1.31364174742,Negative,2,53,3.7735849056603774
1060,103.960679309,1.31364174742,Neutral,32,53,60.37735849056604
1061,103.960679309,1.31364174742,Positive,19,53,35.84905660377358
1062,103.960679309,1.32364174742,Negative,2,52,3.8461538461538463
1063,103.960679309,1.32364174742,Neutral,34,52,65.38461538461539
1064,103.960679309,1.32364174742,Positive,16,52,30.76923076923077
1065,103.960679309,1.33364174742,Negative,69,1171,5.892399658411613
1066,103.960679309,1.33364174742,Neutral,530,1171,45.2604611443211
1067,103.960679309,1.33364174742,Positive,572,1171,48.84713919726729
1068,103.960679309,1.34364174742,Negative,28,603,4.643449419568822
1069,103.960679309,1.34364174742,Neutral,309,603,51.24378109452736
1070,103.960679309,1.34364174742,Positive,266,603,44.11276948590381
1071,103.960679309,1.35364174742,Negative,46,684,6.725146198830409
1072,103.960679309,1.35364174742,Neutral,362,684,52.92397660818714
1073,103.960679309,1.35364174742,Positive,276,684,40.35087719298245
1074,103.960679309,1.36364174742,Negative,19,264,7.196969696969697
1075,103.960679309,1.36364174742,Neutral,125,264,47.34848484848485
1076,103.960679309,1.36364174742,Positive,120,264,45.45454545454545
1077,103.960679309,1.37364174742,Negative,31,391,7.928388746803069
1078,103.960679309,1.37364174742,Neutral,235,391,60.10230179028133
1079,103.960679309,1.37364174742,Positive,125,391,31.9693094629156
1080,103.960679309,1.38364174742,Negative,7,82,8.536585365853659
1081,103.960679309,1.38364174742,Neutral,43,82,52.4390243902439
1082,103.960679309,1.38364174742,Positive,32,82,39.02439024390244
1083,103.960679309,1.40364174742,Neutral,19,25,76.0
1084,103.960679309,1.40364174742,Positive,6,25,24.0
1085,103.970679309,1.31364174742,Neutral,33,56,58.92857142857143
1086,103.970679309,1.31364174742,Positive,23,56,41.07142857142857
1087,103.970679309,1.32364174742,Neutral,10,22,45.45454545454545
1088,103.970679309,1.32364174742,Positive,12,22,54.54545454545454
1089,103.970679309,1.33364174742,Negative,7,40,17.5
1090,103.970679309,1.33364174742,Neutral,18,40,45.0
1091,103.970679309,1.33364174742,Positive,15,40,37.5
1092,103.970679309,1.34364174742,Negative,1,22,4.545454545454546
1093,103.970679309,1.34364174742,Neutral,15,22,68.18181818181817
1094,103.970679309,1.34364174742,Positive,6,22,27.27272727272727
1095,103.970679309,1.35364174742,Negative,12,70,17.142857142857142
1096,103.970679309,1.35364174742,Neutral,36,70,51.42857142857142
1097,103.970679309,1.35364174742,Positive,22,70,31.428571428571427
1098,103.970679309,1.39364174742,Negative,1,41,2.4390243902439024
1099,103.970679309,1.39364174742,Neutral,17,41,41.46341463414634
1100,103.970679309,1.39364174742,Positive,23,41,56.09756097560976
1101,103.970679309,1.40364174742,Negative,23,236,9.745762711864408
1102,103.970679309,1.40364174742,Neutral,105,236,44.49152542372881
1103,103.970679309,1.40364174742,Positive,108,236,45.76271186440678
1104,103.980679309,1.31364174742,Negative,4,61,6.557377049180328
1105,103.980679309,1.31364174742,Neutral,23,61,37.704918032786885
1106,103.980679309,1.31364174742,Positive,34,61,55.73770491803278
1107,103.980679309,1.33364174742,Negative,60,540,11.11111111111111
1108,103.980679309,1.33364174742,Neutral,289,540,53.51851851851852
1109,103.980679309,1.33364174742,Positive,191,540,35.37037037037037
1110,103.980679309,1.34364174742,Negative,19,243,7.818930041152264
1111,103.980679309,1.34364174742,Neutral,146,243,60.08230452674898
1112,103.980679309,1.34364174742,Positive,78,243,32.098765432098766
1113,103.980679309,1.35364174742,Negative,22,221,9.95475113122172
1114,103.980679309,1.35364174742,Neutral,133,221,60.18099547511312
1115,103.980679309,1.35364174742,Positive,66,221,29.86425339366516
1116,103.980679309,1.38364174742,Negative,4,34,11.76470588235294
1117,103.980679309,1.38364174742,Neutral,14,34,41.17647058823529
1118,103.980679309,1.38364174742,Positive,16,34,47.05882352941176
1119,103.980679309,1.39364174742,Negative,18,172,10.465116279069768
1120,103.980679309,1.39364174742,Neutral,74,172,43.02325581395349
1121,103.980679309,1.39364174742,Positive,80,172,46.51162790697674
1122,103.990679309,1.31364174742,Negative,3,39,7.6923076923076925
1123,103.990679309,1.31364174742,Neutral,19,39,48.71794871794872
1124,103.990679309,1.31364174742,Positive,17,39,43.58974358974359
1125,103.990679309,1.34364174742,Negative,1,16,6.25
1126,103.990679309,1.34364174742,Neutral,11,16,68.75
1127,103.990679309,1.34364174742,Positive,4,16,25.0
1128,103.990679309,1.35364174742,Negative,460,4465,10.3023516237402
1129,103.990679309,1.35364174742,Neutral,2186,4465,48.95856662933931
1130,103.990679309,1.35364174742,Positive,1819,4465,40.73908174692049
1131,103.990679309,1.36364174742,Negative,431,6418,6.715487690869431
1132,103.990679309,1.36364174742,Neutral,1647,6418,25.662200062324715
1133,103.990679309,1.36364174742,Positive,4340,6418,67.62231224680586
1134,103.990679309,1.38364174742,Negative,1,26,3.8461538461538463
1135,103.990679309,1.38364174742,Neutral,11,26,42.30769230769231
1136,103.990679309,1.38364174742,Positive,14,26,53.84615384615385
1137,103.990679309,1.39364174742,Negative,28,371,7.547169811320755
1138,103.990679309,1.39364174742,Neutral,201,371,54.17789757412399
1139,103.990679309,1.39364174742,Positive,142,371,38.27493261455525
1140,103.990679309,1.40364174742,Negative,5,42,11.904761904761903
1141,103.990679309,1.40364174742,Neutral,20,42,47.61904761904761
1142,103.990679309,1.40364174742,Positive,17,42,40.47619047619048
1143,104.000679309,1.34364174742,Negative,9,84,10.714285714285714
1144,104.000679309,1.34364174742,Neutral,41,84,48.80952380952381
1145,104.000679309,1.34364174742,Positive,34,84,40.47619047619048
1146,104.000679309,1.35364174742,Negative,7,103,6.796116504854369
1147,104.000679309,1.35364174742,Neutral,39,103,37.86407766990291
1148,104.000679309,1.35364174742,Positive,57,103,55.33980582524271
1149,104.000679309,1.38364174742,Negative,28,312,8.974358974358974
1150,104.000679309,1.38364174742,Neutral,156,312,50.0
1151,104.000679309,1.38364174742,Positive,128,312,41.02564102564102
1152,104.020679309,1.36364174742,Negative,10,146,6.849315068493151
1153,104.020679309,1.36364174742,Neutral,62,146,42.465753424657535
1154,104.020679309,1.36364174742,Positive,74,146,50.68493150684932
1155,104.030679309,1.40364174742,Negative,15,78,19.230769230769237
1156,104.030679309,1.40364174742,Neutral,34,78,43.58974358974359
1157,104.030679309,1.40364174742,Positive,29,78,37.17948717948718
1158,104.040679309,1.35364174742,Negative,3,26,11.538461538461538
1159,104.040679309,1.35364174742,Neutral,6,26,23.07692307692308
1160,104.040679309,1.35364174742,Positive,17,26,65.38461538461539
